route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,69,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,70,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,71,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,72,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,73,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,74,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,75,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,76,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,77,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,78,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,79,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
