leg_id,lane,seq,x,y
BAK01__EXT02,B,7,4617.554907025115,1628.598248519027
BAK01__EXT02,B,8,4623.034359079909,1620.3790704368348
BAK01__EXT02,B,9,4628.513811134704,1612.1598923546433
BAK01__EXT02,B,10,4633.993263189499,1603.9407142724517
BAK01__EXT02,B,11,4639.472715244293,1595.7215361902595
BAK01__EXT02,B,12,4644.952167299088,1587.502358108068
BAK01__EXT02,B,13,4650.4316193538825,1579.2831800258764
BAK01__EXT02,B,14,4655.911071408676,1571.0640019436842
BAK01__EXT02,B,15,4661.390523463471,1562.8448238614926
BAK01__EXT02,B,16,4666.869975518266,1554.6256457793008
BAK01__EXT02,B,17,4672.34942757306,1546.4064676971088
BAK01__EXT02,B,18,4677.828879627855,1538.1872896149173
BAK01__EXT02,B,19,4683.30833168265,1529.9681115327255
BAK01__EXT02,B,20,4688.7877837374435,1521.7489334505335
BAK01__EXT02,B,21,4694.267235792238,1513.529755368342
BAK01__EXT02,B,22,4699.746687847033,1505.3105772861502
BAK01__EXT02,B,23,4705.226139901827,1497.0913992039582
BAK01__EXT02,B,24,4710.705591956622,1488.8722211217666
BAK01__EXT02,B,25,4716.185044011417,1480.6530430395749
BAK01__EXT02,B,26,4721.664496066211,1472.4338649573829
BAK01__EXT02,B,27,4727.143948121005,1464.2146868751913
BAK01__EXT02,B,28,4732.6234001758,1455.9955087929995
BAK01__EXT02,B,29,4738.102852230594,1447.7763307108075
BAK01__EXT02,B,30,4743.582304285389,1439.557152628616
BAK01__EXT02,B,31,4749.061756340184,1431.3379745464242
BAK01__EXT02,B,32,4754.541208394978,1423.1187964642322
BAK01__EXT02,B,33,4760.020660449773,1414.8996183820407
BAK01__EXT02,B,34,4765.500112504567,1406.680440299849
BAK01__EXT02,B,35,4770.979564559362,1398.4612622176573
BAK01__EXT02,B,36,4776.459016614156,1390.2420841354653
BAK01__EXT02,B,37,4781.938468668951,1382.0229060532736
BAK01__EXT02,B,38,4787.417920723745,1373.8037279710816
BAK01__EXT02,B,39,4792.89737277854,1365.58454988889
BAK01__EXT02,B,40,4798.3768248333345,1357.3653718066985
BAK01__EXT02,B,41,4803.856276888129,1349.1461937245067
BAK01__EXT02,B,42,4809.335728942923,1340.9270156423147
BAK01__EXT02,B,43,4814.815180997718,1332.7078375601232
BAK01__EXT02,B,44,4820.294633052513,1324.4886594779314
BAK01__EXT02,B,45,4825.774085107307,1316.2694813957394
BAK01__EXT02,B,46,4831.253537162102,1308.0503033135478
BAK01__EXT02,B,47,4836.732989216896,1299.831125231356
BAK01__EXT02,B,48,4842.21244127169,1291.611947149164
BAK01__EXT02,B,49,4847.691893326485,1283.3927690669725
BAK01__EXT02,B,50,4853.17134538128,1275.1735909847807
BAK01__EXT02,B,51,4858.650797436074,1266.9544129025887
BAK01__EXT02,B,52,4864.130249490869,1258.7352348203972
BAK01__EXT02,B,53,4869.6097015456635,1250.5160567382054
BAK01__EXT02,B,54,4875.089153600457,1242.2968786560134
BAK01__EXT02,B,55,4880.568605655252,1234.0777005738219
BAK01__EXT02,B,56,4886.048057710047,1225.85852249163
BAK01__EXT02,B,57,4891.527509764841,1217.639344409438
BAK01__EXT02,B,58,4897.006961819636,1209.4201663272463
BAK01__EXT02,B,59,4902.486413874431,1201.2009882450545
