version,pair,route_key,start_label,end_label,direction,route_type,route_rank,success,message,distance_m,distance_km,total_cost,n_path_nodes,expanded_nodes,runtime_sec,mean_distance_to_main_m,duplicated_from_main,duplicated_from_previous_main,used_full_map_retry,safe_fallback,main_avoid_previous_radius_m,backup_corridor_m,backup_mean_offset_m,backup_min_offset_m,backup_separation_violation_pct,backup_separation_ok,backup_max_offset_m,distance_diff_m,flz_buffer_ok,flz_buffer_min_distance_m,flz_buffer_via,lock_mode,locked_overlap_nodes,locked_overlap_checked_nodes,locked_overlap_percent,mean_flz_support,mean_emergency_risk,mean_other_terminal_avoidance,mean_traffic_penalty_factor,route_file
v15,DB01_to_DB02,forward_main_01,DB01,DB02,forward,main,1,True,Path found. [safe fallback attempted],3127.817459305202,3.127817459305202,201.91695234285189,59,525,0.7972187995910645,,,False,False,True,,,,,,,,,True,100.0,,,0,0,0.0,0.6252428596688688,0.37475714033113094,0.002938313244951755,1.0023506505959614,output/thetastar_master_plan/route_nodes/DB01_to_DB02_forward_main_01.csv
v15,DB01_to_DB02,forward_backup_01,DB01,DB02,forward,backup,1,True,Path found. [safe fallback attempted],3198.5281374238575,3.1985281374238577,205.8702704147203,60,94,0.4173445701599121,45.833333333333336,False,False,False,True,,50.0,45.833333333333336,23.686769925927468,0.8695652173913043,True,50.0,70.71067811865532,True,50.0,,no_lock,0,50,0.0,0.6313254946173333,0.3686745053826666,0.0031794772343440004,1.0025435817874753,output/thetastar_master_plan/route_nodes/DB01_to_DB02_forward_backup_01.csv
v15,DB01_to_DB02,forward_main_02,DB01,DB02,forward,main,2,True,Route forced through FLZ buffer via FLZ03.,6451.219330881976,6.451219330881976,457.45119017868893,106,2124,2.585632562637329,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,7,96,7.291666666666667,0.6946973905454493,0.30530260945455057,,,output/thetastar_master_plan/route_nodes/DB01_to_DB02_forward_main_02.csv
v15,DB01_to_DB02,forward_backup_02,DB01,DB02,forward,backup,2,True,Path found. [safe fallback attempted],6592.640687119286,6.592640687119286,469.79531895091196,108,226,0.7711794376373291,47.22222222222222,False,False,True,True,,50.0,47.22222222222222,5.837432459714866,1.593625498007968,True,50.0,141.42135623730974,True,35.35533905932738,,soft_lock,4,98,4.081632653061225,0.6926074573594112,0.30739254264058885,0.21657504793357546,1.1732600383468603,output/thetastar_master_plan/route_nodes/DB01_to_DB02_forward_backup_02.csv
v15,DB01_to_DB02,forward_main_03,DB01,DB02,forward,main,3,False,"Rank skipped: 3 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DB02,forward_backup_03,DB01,DB02,forward,backup,3,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DB02,forward_main_04,DB01,DB02,forward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 52/52 nodes (100.00%), exceeds limit 10.00%.",3127.817459305202,3.127817459305202,201.91695234285189,59,525,0.8427414894104004,,,False,False,True,0.0,,,,,,,,,,,soft_lock,52,52,100.0,0.6252428596688688,0.37475714033113094,0.002938313244951755,1.0023506505959614,output/thetastar_master_plan/route_nodes/DB01_to_DB02_forward_main_04.csv
v15,DB01_to_DB02,forward_backup_04,DB01,DB02,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DB02,backward_main_01,DB02,DB01,backward,main,1,True,Route forced through FLZ buffer via FLZ04.,3707.7164466275353,3.7077164466275354,229.5569687249627,59,630,1.5414142608642578,,,False,False,True,,,,,,,,,True,0.0,FLZ04,,2,50,4.0,0.7150075052050309,0.28499249479496913,,,output/thetastar_master_plan/route_nodes/DB01_to_DB02_backward_main_01.csv
v15,DB01_to_DB02,backward_backup_01,DB02,DB01,backward,backup,1,True,Path found. [safe fallback attempted],3807.716446627536,3.807716446627536,235.89019111901254,61,120,0.5767712593078613,45.08196721311475,False,False,False,True,,50.0,45.08196721311475,5.107482449145354,5.0,True,50.0,100.00000000000045,True,50.0,,strict_lock,0,53,0.0,0.7125716502882171,0.2874283497117828,0.0045263499712533345,1.0036210799770027,output/thetastar_master_plan/route_nodes/DB01_to_DB02_backward_backup_01.csv
v15,DB01_to_DB02,backward_main_02,DB02,DB01,backward,main,2,True,Path found. [safe fallback attempted],3766.295090390226,3.766295090390226,235.18560543376972,61,1148,1.83022141456604,,,False,False,True,0.0,,,,,,,,True,70.71067811865476,,strict_lock,0,49,0.0,0.702623088572162,0.2973769114278381,0.005712435573316398,1.0045699484586532,output/thetastar_master_plan/route_nodes/DB01_to_DB02_backward_main_02.csv
v15,DB01_to_DB02,backward_backup_02,DB02,DB01,backward,backup,2,True,Path found. [safe fallback attempted],3937.0057685088814,3.9370057685088815,245.70690482372643,64,277,0.76033616065979,48.995919251655366,False,False,False,True,,150.0,48.995919251655366,17.270592539627387,0.6896551724137931,True,111.80339887498948,170.71067811865532,True,35.35533905932738,,strict_lock,0,50,0.0,0.7082446509961065,0.29175534900389355,0.0071623109324687635,1.005729848745975,output/thetastar_master_plan/route_nodes/DB01_to_DB02_backward_backup_02.csv
v15,DB01_to_DB02,backward_main_03,DB02,DB01,backward,main,3,False,"Rank skipped: 1 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DB02,backward_backup_03,DB02,DB01,backward,backup,3,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DB02,backward_main_04,DB02,DB01,backward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 37/52 nodes (71.15%), exceeds limit 10.00%.",3127.8174593052026,3.1278174593052026,202.18618387596607,59,1026,1.3239433765411377,,,False,False,True,0.0,,,,,,,,,,,soft_lock,37,52,71.15384615384616,0.6060669980128573,0.3939330019871427,0.0029379340044355393,1.0023503472035482,output/thetastar_master_plan/route_nodes/DB01_to_DB02_backward_main_04.csv
v15,DB01_to_DB02,backward_backup_04,DB02,DB01,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK01,forward_main_01,DB01,DK01,forward,main,1,True,Route forced through FLZ buffer via FLZ04.,3454.1630560342624,3.4541630560342624,221.81873624776264,56,428,0.9980282783508301,,,False,False,True,,,,,,,,,True,0.0,FLZ04,,0,0,0.0,0.6614522506520604,0.3385477493479397,,,output/thetastar_master_plan/route_nodes/DB01_to_DK01_forward_main_01.csv
v15,DB01_to_DK01,forward_backup_01,DB01,DK01,forward,backup,1,True,Path found. [safe fallback attempted],3554.163056034262,3.554163056034262,227.1784001567296,58,98,0.43499016761779785,46.55172413793103,False,False,False,True,,50.0,46.55172413793103,23.02244467518684,0.7692307692307693,True,50.0,99.99999999999955,True,35.35533905932738,,no_lock,0,47,0.0,0.6660716422163984,0.3339283577836015,0.013233316325637248,1.0105866530605099,output/thetastar_master_plan/route_nodes/DB01_to_DK01_forward_backup_01.csv
v15,DB01_to_DK01,forward_main_02,DB01,DK01,forward,main,2,True,Path found. [safe fallback attempted],3683.452377915607,3.683452377915607,234.75142219981905,61,504,0.841113805770874,,,False,False,True,0.0,,,,,,,,True,0.0,,strict_lock,0,49,0.0,0.6634080728941764,0.33659192710582364,0.015290170558916707,1.0122321364471332,output/thetastar_master_plan/route_nodes/DB01_to_DK01_forward_main_02.csv
v15,DB01_to_DK01,forward_backup_02,DB01,DK01,forward,backup,2,True,Path found. [safe fallback attempted],3924.8737341529163,3.9248737341529165,248.65642616830834,65,162,0.4978766441345215,47.604884244132826,False,False,False,True,,150.0,47.604884244132826,17.673688739492167,1.3888888888888888,True,111.80339887498948,241.42135623730928,True,50.0,,strict_lock,0,54,0.0,0.6692521919548642,0.33074780804513587,0.015438875323690386,1.0123511002589523,output/thetastar_master_plan/route_nodes/DB01_to_DK01_forward_backup_02.csv
v15,DB01_to_DK01,forward_main_03,DB01,DK01,forward,main,3,False,"Rank skipped: 4 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK01,forward_backup_03,DB01,DK01,forward,backup,3,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK01,forward_main_04,DB01,DK01,forward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 30/36 nodes (83.33%), exceeds limit 10.00%.",2410.660171779821,2.410660171779821,169.51301919089465,43,572,0.43598484992980957,,,False,False,True,0.0,,,,,,,,,,,soft_lock,30,36,83.33333333333333,0.4821394674652518,0.5178605325347482,0.0208047143837864,1.0166437715070291,output/thetastar_master_plan/route_nodes/DB01_to_DK01_forward_main_04.csv
v15,DB01_to_DK01,forward_backup_04,DB01,DK01,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK01,backward_main_01,DK01,DB01,backward,main,1,True,Path found. [safe fallback attempted],3583.452377915607,3.583452377915607,228.9399121146793,59,996,1.5789332389831543,,,False,False,True,50.0,,,,,,,,True,50.0,,strict_lock,0,49,0.0,0.6623778209215361,0.3376221790784638,0.01449364386197663,1.0115949150895813,output/thetastar_master_plan/route_nodes/DB01_to_DK01_backward_main_01.csv
v15,DB01_to_DK01,backward_backup_01,DK01,DB01,backward,backup,1,True,Path found. [safe fallback attempted],3583.452377915607,3.583452377915607,229.15661896136425,59,117,0.8230292797088623,46.610169491525426,False,False,False,True,,50.0,46.610169491525426,2.680525289807476,2.2900763358778624,True,50.0,0.0,True,0.0,,strict_lock,0,48,0.0,0.6559313278358994,0.34406867216410064,0.013413692089452098,1.0107309536715616,output/thetastar_master_plan/route_nodes/DB01_to_DK01_backward_backup_01.csv
v15,DB01_to_DK01,backward_main_02,DK01,DB01,backward,main,2,True,Path found. [safe fallback attempted],3695.5844122715716,3.6955844122715718,235.20916699304544,60,1386,2.0497541427612305,,,False,False,True,0.0,,,,,,,,True,0.0,,strict_lock,0,50,0.0,0.6693136754599779,0.33068632454002206,0.01610808985824728,1.012886471886598,output/thetastar_master_plan/route_nodes/DB01_to_DK01_backward_main_02.csv
v15,DB01_to_DK01,backward_backup_02,DK01,DB01,backward,backup,2,True,Backup forced through FLZ buffer via ring node NONE.,4266.2950903902265,4.266295090390226,268.68989724971254,71,225,1.0927462577819824,105.62136019061354,False,False,False,True,,200.0,105.62136019061354,17.42569815947172,0.6329113924050633,True,200.0,570.7106781186549,True,50.0,NONE,strict_lock,0,59,0.0,,,,,output/thetastar_master_plan/route_nodes/DB01_to_DK01_backward_backup_02.csv
v15,DB01_to_DK01,backward_main_03,DK01,DB01,backward,main,3,False,"Path found. [safe fallback attempted] Overlap with locked routes = 30/36 nodes (83.33%), exceeds limit 10.00%.",2410.6601717798217,2.4106601717798215,169.51301919089465,43,835,1.1107759475708008,,,False,False,True,0.0,,,,,,,,,,,soft_lock,30,36,83.33333333333333,0.4821394674652519,0.5178605325347481,0.020804714383786404,1.016643771507029,output/thetastar_master_plan/route_nodes/DB01_to_DK01_backward_main_03.csv
v15,DB01_to_DK01,backward_backup_03,DK01,DB01,backward,backup,3,False,Skipped because backward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK01,backward_main_04,DK01,DB01,backward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 30/36 nodes (83.33%), exceeds limit 10.00%.",2410.6601717798217,2.4106601717798215,169.51301919089465,43,835,1.346297025680542,,,False,False,True,0.0,,,,,,,,,,,soft_lock,30,36,83.33333333333333,0.4821394674652519,0.5178605325347481,0.020804714383786404,1.016643771507029,output/thetastar_master_plan/route_nodes/DB01_to_DK01_backward_main_04.csv
v15,DB01_to_DK01,backward_backup_04,DK01,DB01,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK02,forward_main_01,DB01,DK02,forward,main,1,True,Route forced through FLZ buffer via FLZ03.,5374.873734152917,5.374873734152917,503.57060447233494,94,3605,4.8659327030181885,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,0,0,0.0,0.5392177087903357,0.46078229120966424,,,output/thetastar_master_plan/route_nodes/DB01_to_DK02_forward_main_01.csv
v15,DB01_to_DK02,forward_backup_01,DB01,DK02,forward,backup,1,True,Path found. [safe fallback attempted],5474.873734152917,5.474873734152917,521.3260263331354,96,243,0.7374122142791748,47.395833333333336,False,False,False,True,,50.0,47.395833333333336,3.9268335229138613,1.941747572815534,True,50.0,100.0,True,35.35533905932738,,no_lock,0,87,0.0,0.5266192248925959,0.4733807751074041,0.5218322301017669,1.4174657840814138,output/thetastar_master_plan/route_nodes/DB01_to_DK02_forward_backup_01.csv
v15,DB01_to_DK02,forward_main_02,DB01,DK02,forward,main,2,True,Path found. [safe fallback attempted],6469.8484809835,6.4698484809835,553.478506016241,113,5204,5.212346076965332,,,False,True,True,50.0,,,,,,,,True,0.0,,strict_lock,0,97,0.0,0.5658133672767158,0.43418663272328417,0.3480332725110205,1.2784266180088162,output/thetastar_master_plan/route_nodes/DB01_to_DK02_forward_main_02.csv
v15,DB01_to_DK02,forward_backup_02,DB01,DK02,forward,backup,2,True,Path found. [safe fallback attempted],6540.559159102155,6.540559159102155,561.4708539242386,114,298,0.48887181282043457,47.36842105263158,False,False,False,True,,50.0,47.36842105263158,7.878746218504063,1.2048192771084338,True,50.0,70.71067811865487,True,50.0,,strict_lock,0,104,0.0,0.5599577158881555,0.4400422841118445,0.348206496141238,1.2785651969129903,output/thetastar_master_plan/route_nodes/DB01_to_DK02_forward_backup_02.csv
v15,DB01_to_DK02,forward_main_03,DB01,DK02,forward,main,3,True,Path found. [safe fallback attempted],6099.137802864846,6.099137802864846,582.3054076463391,106,3807,4.397897243499756,,,False,False,True,0.0,,,,,,,,True,0.0,,strict_lock,0,96,0.0,0.4680619161211099,0.5319380838788901,0.4896329952170629,1.3917063961736502,output/thetastar_master_plan/route_nodes/DB01_to_DK02_forward_main_03.csv
v15,DB01_to_DK02,forward_backup_03,DB01,DK02,forward,backup,3,True,Path found. [safe fallback attempted],6381.980515339464,6.381980515339464,608.392085405674,110,525,1.1865534782409668,54.55242714630211,False,False,False,True,,150.0,54.55242714630211,12.234468136439759,0.823045267489712,True,111.80339887498948,282.84271247461766,True,35.35533905932738,,strict_lock,0,99,0.0,0.4563829522212551,0.543617047778745,0.47716906326488734,1.3817352506119094,output/thetastar_master_plan/route_nodes/DB01_to_DK02_forward_backup_03.csv
v15,DB01_to_DK02,forward_main_04,DB01,DK02,forward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 43/45 nodes (95.56%), exceeds limit 10.00%.",2984.92424049175,2.98492424049175,256.8221618937697,52,1364,2.10591459274292,,,False,False,True,0.0,,,,,,,,,,,soft_lock,43,45,95.55555555555556,0.07842452699201842,0.9215754730079815,0.059217118528878704,1.047373694823103,output/thetastar_master_plan/route_nodes/DB01_to_DK02_forward_main_04.csv
v15,DB01_to_DK02,forward_backup_04,DB01,DK02,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK02,backward_main_01,DK02,DB01,backward,main,1,True,Route forced through FLZ buffer via FLZ04.,5552.691193458119,5.552691193458119,412.86326317967735,93,1222,1.9466972351074219,,,False,False,True,,,,,,,,,True,0.0,FLZ04,,8,84,9.523809523809524,0.4132473759334196,0.5867526240665804,,,output/thetastar_master_plan/route_nodes/DB01_to_DK02_backward_main_01.csv
v15,DB01_to_DK02,backward_backup_01,DK02,DB01,backward,backup,1,True,Backup forced through FLZ buffer via ring node NONE.,5806.244584051394,5.806244584051393,433.0433804613146,96,174,1.0445356369018555,46.875,False,False,False,True,,50.0,46.875,0.2702300182801143,5.0,True,50.0,253.55339059327434,True,50.0,NONE,soft_lock,1,87,1.1494252873563218,,,,,output/thetastar_master_plan/route_nodes/DB01_to_DK02_backward_backup_01.csv
v15,DB01_to_DK02,backward_main_02,DK02,DB01,backward,main,2,True,Path found. [safe fallback attempted],6852.691193458119,6.85269119345812,580.3650319255861,119,2510,3.1032729148864746,,,False,True,True,0.0,,,,,,,,True,50.0,,strict_lock,0,109,0.0,0.555766136356047,0.44423386364395306,0.32474634244468714,1.2597970739557496,output/thetastar_master_plan/route_nodes/DB01_to_DK02_backward_main_02.csv
v15,DB01_to_DK02,backward_backup_02,DK02,DB01,backward,backup,2,True,Path found. [safe fallback attempted],7347.665940288703,7.347665940288703,617.5280984565969,126,435,1.0244572162628174,75.7837149015817,False,False,True,True,,150.0,75.7837149015817,35.355339059327214,0.0,True,111.80339887498948,494.9747468305832,True,100.0,,strict_lock,0,119,0.0,0.5302400269616437,0.46975997303835626,0.2925420856963544,1.2340336685570836,output/thetastar_master_plan/route_nodes/DB01_to_DK02_backward_backup_02.csv
v15,DB01_to_DK02,backward_main_03,DK02,DB01,backward,main,3,False,"Rank skipped: 2 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK02,backward_backup_03,DK02,DB01,backward,backup,3,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK02,backward_main_04,DK02,DB01,backward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 44/45 nodes (97.78%), exceeds limit 10.00%.",2984.9242404917495,2.9849242404917495,256.8221618937697,52,662,0.6008090972900391,,,False,False,True,0.0,,,,,,,,,,,soft_lock,44,45,97.77777777777777,0.07842452699201838,0.9215754730079817,0.05921711852887871,1.047373694823103,output/thetastar_master_plan/route_nodes/DB01_to_DK02_backward_main_04.csv
v15,DB01_to_DK02,backward_backup_04,DK02,DB01,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK03,forward_main_01,DB01,DK03,forward,main,1,True,Route forced through FLZ buffer via FLZ03.,3942.0310216782973,3.9420310216782974,298.5203484523445,67,1581,1.8664569854736328,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,0,0,0.0,0.64918492157666,0.3508150784233401,,,output/thetastar_master_plan/route_nodes/DB01_to_DK03_forward_main_01.csv
v15,DB01_to_DK03,forward_backup_01,DB01,DK03,forward,backup,1,True,Path found. [safe fallback attempted],3971.320343559643,3.971320343559643,304.6592383034783,68,94,0.5249428749084473,45.588235294117645,False,False,False,True,,50.0,45.588235294117645,23.62913720984767,1.36986301369863,True,50.0,29.289321881345586,True,35.35533905932738,,no_lock,0,59,0.0,0.6373340874852267,0.3626659125147733,0.2912621831734641,1.2330097465387713,output/thetastar_master_plan/route_nodes/DB01_to_DK03_forward_backup_01.csv
v15,DB01_to_DK03,forward_main_02,DB01,DK03,forward,main,2,True,Path found. [safe fallback attempted],4000.609665440988,4.000609665440988,310.5474346571864,69,524,1.0670361518859863,,,False,False,True,50.0,,,,,,,,True,0.0,,strict_lock,0,59,0.0,0.6240994671903586,0.3759005328096414,0.2994707840121114,1.2395766272096893,output/thetastar_master_plan/route_nodes/DB01_to_DK03_forward_main_02.csv
v15,DB01_to_DK03,forward_backup_02,DB01,DK03,forward,backup,2,True,Path found. [safe fallback attempted],4029.898987322333,4.029898987322333,316.3055692165995,70,79,0.27402353286743164,48.57142857142857,False,False,False,True,,50.0,48.57142857142857,35.35533905932706,0.0,True,50.0,29.28932188134513,True,50.0,,strict_lock,0,60,0.0,0.6096577316994635,0.3903422683005365,0.30724905343255,1.24579924274604,output/thetastar_master_plan/route_nodes/DB01_to_DK03_forward_backup_02.csv
v15,DB01_to_DK03,forward_main_03,DB01,DK03,forward,main,3,False,"Rank skipped: 3 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK03,forward_backup_03,DB01,DK03,forward,backup,3,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK03,forward_main_04,DB01,DK03,forward,main,4,False,"Path found. Overlap with locked routes = 33/57 nodes (57.89%), exceeds limit 10.00%.",3824.8737341529168,3.824873734152917,273.73283958669697,63,1622,1.0720341205596924,,,False,False,False,0.0,,,,,,,,,,,soft_lock,33,57,57.89473684210526,0.5391666541386796,0.46083334586132035,0.22181967029437336,1.1774557362354987,output/thetastar_master_plan/route_nodes/DB01_to_DK03_forward_main_04.csv
v15,DB01_to_DK03,forward_backup_04,DB01,DK03,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK03,backward_main_01,DK03,DB01,backward,main,1,True,Route forced through FLZ buffer via FLZ01.,5510.660171779822,5.510660171779822,360.7324594505607,105,1492,2.022608995437622,,,False,False,True,,,,,,,,,True,0.0,FLZ01,,2,94,2.127659574468085,0.6467925847775051,0.3532074152224949,,,output/thetastar_master_plan/route_nodes/DB01_to_DK03_backward_main_01.csv
v15,DB01_to_DK03,backward_backup_01,DK03,DB01,backward,backup,1,True,Backup forced through FLZ buffer via ring node NONE.,5834.92424049175,5.83492424049175,383.7717473338005,109,209,0.7954485416412354,46.788990825688074,False,False,False,True,,50.0,46.788990825688074,0.6814478109962266,2.262443438914027,True,50.0,324.2640687119283,True,35.35533905932738,NONE,soft_lock,1,96,1.0416666666666667,,,,,output/thetastar_master_plan/route_nodes/DB01_to_DK03_backward_backup_01.csv
v15,DB01_to_DK03,backward_main_02,DK03,DB01,backward,main,2,True,Path found. [safe fallback attempted],4012.741699796952,4.012741699796952,317.29200867898953,68,2405,3.317667245864868,,,False,False,True,0.0,,,,,,,,True,35.35533905932738,,strict_lock,0,59,0.0,0.5951131511249067,0.4048868488750934,0.31139767798178086,1.249118142385425,output/thetastar_master_plan/route_nodes/DB01_to_DK03_backward_main_02.csv
v15,DB01_to_DK03,backward_backup_02,DK03,DB01,backward,backup,2,True,Backup forced through FLZ buffer via ring node FLZ03.,4395.584412271572,4.395584412271572,351.78593769049564,74,264,1.1825358867645264,65.9837176615359,False,False,False,True,,150.0,65.9837176615359,2.0443066741172413,3.067484662576687,True,150.0,382.8427124746195,True,0.0,FLZ03,strict_lock,0,62,0.0,,,,,output/thetastar_master_plan/route_nodes/DB01_to_DK03_backward_backup_02.csv
v15,DB01_to_DK03,backward_main_03,DK03,DB01,backward,main,3,False,"Path found. Overlap with locked routes = 31/57 nodes (54.39%), exceeds limit 10.00%.",3824.8737341529168,3.824873734152917,273.73283958669697,63,2443,1.378032922744751,,,False,False,False,0.0,,,,,,,,,,,soft_lock,31,57,54.3859649122807,0.5395880111590879,0.4604119888409121,0.22159665952509225,1.1772773276200734,output/thetastar_master_plan/route_nodes/DB01_to_DK03_backward_main_03.csv
v15,DB01_to_DK03,backward_backup_03,DK03,DB01,backward,backup,3,False,Skipped because backward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK03,backward_main_04,DK03,DB01,backward,main,4,False,"Path found. Overlap with locked routes = 31/57 nodes (54.39%), exceeds limit 10.00%.",3824.8737341529168,3.824873734152917,273.73283958669697,63,2443,1.107475757598877,,,False,False,False,0.0,,,,,,,,,,,soft_lock,31,57,54.3859649122807,0.5395880111590879,0.4604119888409121,0.22159665952509225,1.1772773276200734,output/thetastar_master_plan/route_nodes/DB01_to_DK03_backward_main_04.csv
v15,DB01_to_DK03,backward_backup_04,DK03,DB01,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK04,forward_main_01,DB01,DK04,forward,main,1,True,Route forced through FLZ buffer via FLZ04.,5019.8484809835,5.0198484809835,401.663197355511,84,2674,3.6751251220703125,,,False,False,True,,,,,,,,,True,0.0,FLZ04,,0,0,0.0,0.4434270614955513,0.5565729385044487,,,output/thetastar_master_plan/route_nodes/DB01_to_DK04_forward_main_01.csv
v15,DB01_to_DK04,forward_backup_01,DB01,DK04,forward,backup,1,True,Backup forced through FLZ buffer via ring node NONE.,5019.848480983501,5.019848480983501,405.59433782460997,84,197,1.043616771697998,46.42857142857143,False,False,False,True,,50.0,46.42857142857143,2.0293284253785395,2.6595744680851063,True,50.0,9.094947017729282e-13,True,50.0,NONE,no_lock,0,69,0.0,,,,,output/thetastar_master_plan/route_nodes/DB01_to_DK04_forward_backup_01.csv
v15,DB01_to_DK04,forward_main_02,DB01,DK04,forward,main,2,True,Path found. [safe fallback attempted],7358.326112068524,7.358326112068524,576.0355155869504,120,5548,6.667638778686523,,,False,True,True,0.0,,,,,,,,True,0.0,,strict_lock,0,108,0.0,0.4814408653653704,0.5185591346346295,0.16459813274733695,1.1316785061978694,output/thetastar_master_plan/route_nodes/DB01_to_DK04_forward_main_02.csv
v15,DB01_to_DK04,forward_backup_02,DB01,DK04,forward,backup,2,True,Path found. [safe fallback attempted],7529.036790187178,7.5290367901871775,586.2215601456556,123,304,0.8161613941192627,48.78048780487805,False,False,True,True,,50.0,48.78048780487805,35.355339059327214,0.0,True,50.0,170.71067811865396,True,50.0,,strict_lock,0,112,0.0,0.4829398765010931,0.5170601234989068,0.15892882161718785,1.1271430572937502,output/thetastar_master_plan/route_nodes/DB01_to_DK04_forward_backup_02.csv
v15,DB01_to_DK04,forward_main_03,DB01,DK04,forward,main,3,False,"Rank skipped: 1 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK04,forward_backup_03,DB01,DK04,forward,backup,3,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK04,forward_main_04,DB01,DK04,forward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 16/16 nodes (100.00%), exceeds limit 10.00%.",1298.5281374238575,1.2985281374238575,109.10291228185092,22,244,0.5797731876373291,,,False,False,True,0.0,,,,,,,,,,,soft_lock,16,16,100.0,0.029951327025618316,0.9700486729743818,2.932365452531074e-06,1.000002345892362,output/thetastar_master_plan/route_nodes/DB01_to_DK04_forward_main_04.csv
v15,DB01_to_DK04,forward_backup_04,DB01,DK04,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK04,backward_main_01,DK04,DB01,backward,main,1,True,Route forced through FLZ buffer via FLZ03.,6663.351365237941,6.663351365237941,567.0877240336455,109,3343,2.7541391849517822,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,8,98,8.16326530612245,0.41674299552022226,0.5832570044797778,,,output/thetastar_master_plan/route_nodes/DB01_to_DK04_backward_main_01.csv
