pair,direction,route_type,edge_seq,from_node_id,to_node_id,x1,y1,x2,y2,edge_distance_m,route_rank,route_key
DB01_to_DK03,backward,main,46,4853,4852,250.0,2400.0,200.0,2400.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,47,4852,4952,200.0,2400.0,150.0,2450.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,48,4952,5053,150.0,2450.0,150.0,2500.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,49,5053,5154,150.0,2500.0,150.0,2550.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,50,5154,5255,150.0,2550.0,150.0,2600.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,51,5255,5356,150.0,2600.0,150.0,2650.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,52,5356,5457,150.0,2650.0,150.0,2700.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,53,5457,5558,150.0,2700.0,150.0,2750.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,54,5558,5659,150.0,2750.0,150.0,2800.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,55,5659,5760,150.0,2800.0,150.0,2850.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,56,5760,5861,150.0,2850.0,150.0,2900.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,57,5861,5962,150.0,2900.0,150.0,2950.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,58,5962,6063,150.0,2950.0,150.0,3000.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,59,6063,6164,150.0,3000.0,150.0,3050.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,60,6164,6265,150.0,3050.0,150.0,3100.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,61,6265,6366,150.0,3100.0,150.0,3150.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,62,6366,6467,150.0,3150.0,150.0,3200.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,63,6467,6568,150.0,3200.0,150.0,3250.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,64,6568,6669,150.0,3250.0,150.0,3300.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,65,6669,6770,150.0,3300.0,150.0,3350.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,66,6770,6871,150.0,3350.0,150.0,3400.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,67,6871,6972,150.0,3400.0,150.0,3450.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,68,6972,7073,150.0,3450.0,150.0,3500.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,69,7073,7174,150.0,3500.0,150.0,3550.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,70,7174,7275,150.0,3550.0,150.0,3600.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,71,7275,7376,150.0,3600.0,150.0,3650.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,72,7376,7477,150.0,3650.0,150.0,3700.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,73,7477,7579,150.0,3700.0,200.0,3750.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,74,7579,7580,200.0,3750.0,250.0,3750.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,75,7580,7682,250.0,3750.0,300.0,3800.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,76,7682,7784,300.0,3800.0,350.0,3850.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,77,7784,7886,350.0,3850.0,400.0,3900.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,78,7886,7887,400.0,3900.0,450.0,3900.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,79,7887,7989,450.0,3900.0,500.0,3950.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,80,7989,8091,500.0,3950.0,550.0,4000.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,81,8091,8092,550.0,4000.0,600.0,4000.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,82,8092,8194,600.0,4000.0,650.0,4050.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,83,8194,8195,650.0,4050.0,700.0,4050.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,84,8195,8196,700.0,4050.0,750.0,4050.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,85,8196,8197,750.0,4050.0,800.0,4050.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,86,8197,8198,800.0,4050.0,850.0,4050.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,87,8198,8199,850.0,4050.0,900.0,4050.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,88,8199,8200,900.0,4050.0,950.0,4050.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,89,8200,8302,950.0,4050.0,1000.0,4100.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,90,8302,8303,1000.0,4100.0,1050.0,4100.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,91,8303,8203,1050.0,4100.0,1100.0,4050.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,92,8203,8102,1100.0,4050.0,1100.0,4000.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,93,8102,8001,1100.0,4000.0,1100.0,3950.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,94,8001,7899,1100.0,3950.0,1050.0,3900.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,95,7899,7798,1050.0,3900.0,1050.0,3850.0,50.0,1,backward_main_01
DB01_to_DK03,backward,backup,0,2546,2648,1050.0,1250.0,1100.0,1300.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,1,2648,2649,1100.0,1300.0,1150.0,1300.0,50.0,1,backward_backup_01
DB01_to_DK03,backward,backup,2,2649,2650,1150.0,1300.0,1200.0,1300.0,50.0,1,backward_backup_01
DB01_to_DK03,backward,backup,3,2650,2752,1200.0,1300.0,1250.0,1350.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,4,2752,2854,1250.0,1350.0,1300.0,1400.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,5,2854,2956,1300.0,1400.0,1350.0,1450.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,6,2956,2957,1350.0,1450.0,1400.0,1450.0,50.0,1,backward_backup_01
DB01_to_DK03,backward,backup,7,2957,2958,1400.0,1450.0,1450.0,1450.0,50.0,1,backward_backup_01
DB01_to_DK03,backward,backup,8,2958,2959,1450.0,1450.0,1500.0,1450.0,50.0,1,backward_backup_01
DB01_to_DK03,backward,backup,9,2959,2960,1500.0,1450.0,1550.0,1450.0,50.0,1,backward_backup_01
DB01_to_DK03,backward,backup,10,2960,3062,1550.0,1450.0,1600.0,1500.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,11,3062,3164,1600.0,1500.0,1650.0,1550.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,12,3164,3266,1650.0,1550.0,1700.0,1600.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,13,3266,3368,1700.0,1600.0,1750.0,1650.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,14,3368,3470,1750.0,1650.0,1800.0,1700.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,15,3470,3572,1800.0,1700.0,1850.0,1750.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,16,3572,3673,1850.0,1750.0,1850.0,1800.0,50.0,1,backward_backup_01
DB01_to_DK03,backward,backup,17,3673,3774,1850.0,1800.0,1850.0,1850.0,50.0,1,backward_backup_01
DB01_to_DK03,backward,backup,18,3774,3874,1850.0,1850.0,1800.0,1900.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,19,3874,3974,1800.0,1900.0,1750.0,1950.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,20,3974,3973,1750.0,1950.0,1700.0,1950.0,50.0,1,backward_backup_01
DB01_to_DK03,backward,backup,21,3973,4073,1700.0,1950.0,1650.0,2000.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,22,4073,4173,1650.0,2000.0,1600.0,2050.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,23,4173,4273,1600.0,2050.0,1550.0,2100.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,24,4273,4373,1550.0,2100.0,1500.0,2150.0,70.71067811865476,1,backward_backup_01
DB01_to_DK03,backward,backup,25,4373,4372,1500.0,2150.0,1450.0,2150.0,50.0,1,backward_backup_01
