agent_id,origin,dest,mission,round_trip,arrival_s,depart_s,wait_s,launch_s,complete_s,flight_time_s,speed_kmh,air_time_s,route_len_m,flown_m,hold_s,n_holds,energy_wh,charge_s,n_charges,battery_end_pct,completed,battery_dead
324,DB02,DK01,backup,False,0.0,42754.0,42754.0,42754.0,46021.0,3267.0,50.0,3268.0,2123.0,206.9,3249.0,1,200.01,0.0,0,-0.0,False,True
325,DK01,DB02,one_way,False,0.0,3401.0,3401.0,3401.0,6663.0,3262.0,50.0,3263.0,2022.6,557.9,3191.0,1,198.95,0.0,0,-0.0,False,True
326,DB02,DK02,round_trip,True,0.0,36198.0,36198.0,36198.0,39464.0,3266.0,30.0,3267.0,8195.5,753.0,116.0,1,13.34,0.0,0,-0.0,False,True
327,DK02,DB02,one_way,False,0.0,4835.0,4835.0,4835.0,8106.0,3271.0,60.0,3272.0,7554.7,287.2,3184.0,1,196.74,0.0,0,-0.0,False,True
328,DB02,DK03,one_way,False,0.0,45513.0,45513.0,45513.0,48749.0,3236.0,60.0,3237.0,4439.7,1161.4,3075.0,1,196.66,0.0,0,-0.0,False,True
329,DK03,DB02,round_trip,True,0.0,16791.0,16791.0,16791.0,20062.0,3271.0,60.0,3272.0,6231.4,291.7,3210.0,1,198.36,0.0,0,-0.0,False,True
330,DB02,DK04,one_way,False,0.0,39470.0,39470.0,39470.0,42736.0,3266.0,30.0,3267.0,3761.9,753.0,126.0,1,13.95,0.0,0,-0.0,False,True
331,DK04,DB02,round_trip,True,0.0,13164.0,13164.0,13164.0,16412.0,3248.0,60.0,3249.0,8567.6,1168.5,30.0,1,10.63,0.0,0,-0.0,False,True
332,DB02,DK05,one_way,False,0.0,45637.0,45637.0,45637.0,48876.0,3239.0,50.0,3240.0,5341.6,1161.4,89.0,1,13.66,0.0,0,-0.0,False,True
333,DK05,DB02,backup,False,0.0,14258.0,14258.0,14258.0,17522.0,3264.0,50.0,3265.0,3891.8,919.9,1743.0,1,113.03,0.0,0,-0.0,False,True
334,DB02,DK06,round_trip,True,0.0,45829.0,45829.0,45829.0,49090.0,3261.0,50.0,3262.0,6307.8,753.0,3040.0,1,191.11,0.0,0,-0.0,False,True
335,DK06,DB02,return,False,0.0,,,,,,50.0,0.0,3186.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
336,DB01,DK01,one_way,False,0.0,,,,,,60.0,0.0,1836.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
337,DK01,DB01,one_way,False,0.0,6664.0,6664.0,6664.0,9926.0,3262.0,50.0,3263.0,1701.3,557.9,3191.0,1,198.95,0.0,0,-0.0,False,True
338,DB01,DK02,round_trip,True,0.0,10318.0,10318.0,10318.0,13578.0,3260.0,50.0,3261.0,5474.7,866.8,81.0,1,11.09,0.0,0,-0.0,False,True
339,DK02,DB01,one_way,False,0.0,17994.0,17994.0,17994.0,21265.0,3271.0,60.0,3272.0,7894.2,287.2,3184.0,1,196.74,0.0,0,-0.0,False,True
340,DB01,DK03,one_way,False,0.0,,,,,,60.0,0.0,2976.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
341,DK03,DB01,one_way,False,0.0,3533.0,3533.0,3533.0,6799.0,3266.0,30.0,3267.0,3541.1,1168.5,92.0,1,15.32,0.0,0,-0.0,False,True
342,DB01,DK04,one_way,False,0.0,10441.0,10441.0,10441.0,13701.0,3260.0,50.0,3261.0,972.1,866.8,79.0,1,10.96,0.0,0,-0.0,False,True
343,DK04,DB01,round_trip,True,0.0,16344.0,16344.0,16344.0,19582.0,3238.0,50.0,3239.0,4710.4,1168.5,3126.0,1,199.31,0.0,0,-0.0,False,True
344,DB01,DK05,one_way,False,0.0,,,,,,60.0,0.0,3287.9,0.0,0.0,0,0.0,0.0,0,100.0,False,False
345,DK05,DB01,one_way,False,0.0,18962.0,18962.0,18962.0,22223.0,3261.0,60.0,3262.0,3659.6,919.9,1355.0,1,89.73,0.0,0,-0.0,False,True
346,DB01,DK06,backup,False,0.0,13217.0,13217.0,13217.0,16488.0,3271.0,30.0,3272.0,2380.0,482.0,3079.0,1,192.16,0.0,0,-0.0,False,True
347,DK06,DB01,round_trip,True,0.0,13136.0,13136.0,13136.0,16391.0,3255.0,50.0,3256.0,4774.4,1057.5,2891.0,1,184.16,0.0,0,-0.0,False,True
348,DB02,DK01,one_way,False,0.0,42742.0,42742.0,42742.0,46008.0,3266.0,30.0,3267.0,3653.4,753.0,136.0,1,14.56,0.0,0,-0.0,False,True
349,DK01,DB02,backup,False,0.0,3489.0,3489.0,3489.0,6749.0,3260.0,50.0,3261.0,3508.0,701.7,80.0,1,9.86,0.0,0,-0.0,False,True
350,DB02,DK02,one_way,False,0.0,46014.0,46014.0,46014.0,49280.0,3266.0,30.0,3267.0,4835.9,753.0,146.0,1,15.17,0.0,0,-0.0,False,True
351,DK02,DB02,one_way,False,0.0,21266.0,21266.0,21266.0,24537.0,3271.0,60.0,3272.0,8509.0,287.2,3184.0,1,196.74,0.0,0,-0.0,False,True
352,DB02,DK03,one_way,False,0.0,46022.0,46022.0,46022.0,49286.0,3264.0,60.0,3265.0,1758.6,206.9,3250.0,1,200.17,0.0,0,-0.0,False,True
353,DK03,DB02,round_trip,True,0.0,13560.0,13560.0,13560.0,16816.0,3256.0,50.0,3257.0,4650.6,1168.5,249.0,1,23.49,0.0,0,-0.0,False,True
354,DB02,DK04,one_way,False,0.0,48750.0,48750.0,48750.0,51984.0,3234.0,60.0,3235.0,4257.0,1161.4,3070.0,1,196.35,0.0,0,-0.0,False,True
355,DK04,DB02,one_way,False,0.0,16407.0,16407.0,16407.0,19677.0,3270.0,50.0,3271.0,2091.4,115.7,3258.0,1,199.92,0.0,0,-0.0,False,True
356,DB02,DK05,round_trip,True,0.0,48877.0,48877.0,48877.0,52137.0,3260.0,30.0,3261.0,10029.3,1161.4,115.0,1,16.67,0.0,0,-0.0,False,True
357,DK05,DB02,return,False,0.0,43629.0,43629.0,43629.0,46890.0,3261.0,60.0,3262.0,3750.8,919.9,120.0,1,14.25,0.0,0,-0.0,False,True
358,DB02,DK06,one_way,False,0.0,49091.0,49091.0,49091.0,52357.0,3266.0,30.0,3267.0,4568.3,753.0,3033.0,1,191.6,0.0,0,-0.0,False,True
359,DK06,DB02,round_trip,True,0.0,,,,,,30.0,0.0,6159.4,0.0,0.0,0,0.0,0.0,0,100.0,False,False
360,DB01,DK01,return,False,0.0,13280.0,13280.0,13280.0,16549.0,3269.0,30.0,3270.0,1351.9,656.0,3124.0,1,196.35,0.0,0,-0.0,False,True
361,DK01,DB01,one_way,False,0.0,,,,,,60.0,0.0,1793.6,0.0,0.0,0,0.0,0.0,0,100.0,False,False
362,DB01,DK02,round_trip,True,0.0,13367.0,13367.0,13367.0,16638.0,3271.0,30.0,3272.0,6066.3,301.6,3144.0,1,194.64,0.0,0,-0.0,False,True
363,DK02,DB01,one_way,False,0.0,11617.0,11617.0,11617.0,14878.0,3261.0,50.0,3262.0,2703.3,904.3,1527.0,1,99.72,0.0,0,-0.0,False,True
364,DB01,DK03,backup,False,0.0,,,,,,60.0,0.0,3584.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
365,DK03,DB01,one_way,False,0.0,19767.0,19767.0,19767.0,23003.0,3236.0,60.0,3237.0,4186.0,1446.2,3068.0,1,198.37,0.0,0,-0.0,False,True
366,DB01,DK04,round_trip,True,0.0,13369.0,13369.0,13369.0,16640.0,3271.0,30.0,3272.0,2787.5,482.0,95.0,1,9.8,0.0,0,-0.0,False,True
367,DK04,DB01,one_way,False,0.0,16421.0,16421.0,16421.0,19681.0,3260.0,30.0,3261.0,3630.1,1168.5,60.0,1,13.36,0.0,0,-0.0,False,True
368,DB01,DK05,round_trip,True,0.0,,,,,,60.0,0.0,6699.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
369,DK05,DB01,return,False,0.0,22224.0,22224.0,22224.0,25485.0,3261.0,60.0,3262.0,6099.1,919.9,1345.0,1,89.12,0.0,0,-0.0,False,True
370,DB01,DK06,round_trip,True,0.0,13484.0,13484.0,13484.0,16755.0,3271.0,30.0,3272.0,5441.2,301.6,48.0,1,5.44,0.0,0,-0.0,False,True
371,DK06,DB01,round_trip,True,0.0,,,,,,30.0,0.0,5441.2,0.0,0.0,0,0.0,0.0,0,100.0,False,False
372,DB02,DK01,one_way,False,0.0,49281.0,49281.0,49281.0,52536.0,3255.0,60.0,3256.0,3653.4,753.0,138.0,1,14.1,0.0,0,-0.0,False,True
373,DK01,DB02,one_way,False,0.0,3380.0,3380.0,3380.0,6632.0,3252.0,60.0,3253.0,2025.7,701.7,3141.0,1,197.23,0.0,0,-0.0,False,True
374,DB02,DK02,round_trip,True,0.0,49287.0,49287.0,49287.0,52557.0,3270.0,30.0,3271.0,11206.6,206.9,3240.0,1,199.72,0.0,0,-0.0,False,True
375,DK02,DB02,round_trip,True,0.0,11709.0,11709.0,11709.0,14972.0,3263.0,50.0,3264.0,6666.0,904.3,40.0,1,8.85,0.0,0,-0.0,False,True
376,DB02,DK03,round_trip,True,0.0,51985.0,51985.0,51985.0,55245.0,3260.0,30.0,3261.0,8411.5,1161.4,3069.0,1,197.19,0.0,0,-0.0,False,True
377,DK03,DB02,one_way,False,0.0,20063.0,20063.0,20063.0,23334.0,3271.0,60.0,3272.0,4472.8,291.7,3210.0,1,198.36,0.0,0,-0.0,False,True
378,DB02,DK04,round_trip,True,0.0,52138.0,52138.0,52138.0,55368.0,3230.0,60.0,3231.0,9062.7,1161.4,85.0,1,13.93,0.0,0,-0.0,False,True
379,DK04,DB02,round_trip,True,0.0,19583.0,19583.0,19583.0,22822.0,3239.0,50.0,3240.0,6989.4,1168.5,3101.0,1,197.78,0.0,0,-0.0,False,True
380,DB02,DK05,one_way,False,0.0,52537.0,52537.0,52537.0,55792.0,3255.0,60.0,3256.0,5538.1,753.0,117.0,1,12.82,0.0,0,-0.0,False,True
381,DK05,DB02,one_way,False,0.0,17530.0,17530.0,17530.0,20794.0,3264.0,50.0,3265.0,3400.9,919.9,1753.0,1,113.64,0.0,0,-0.0,False,True
382,DB02,DK06,one_way,False,0.0,52558.0,52558.0,52558.0,55822.0,3264.0,60.0,3265.0,3038.8,206.9,3250.0,1,200.17,0.0,0,-0.0,False,True
383,DK06,DB02,round_trip,True,0.0,,,,,,50.0,0.0,4778.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
384,DB01,DK01,one_way,False,0.0,16495.0,16495.0,16495.0,19766.0,3271.0,30.0,3272.0,1693.2,482.0,3065.0,1,191.3,0.0,0,-0.0,False,True
385,DK01,DB01,one_way,False,0.0,,,,,,30.0,0.0,1793.6,0.0,0.0,0,0.0,0.0,0,100.0,False,False
386,DB01,DK02,round_trip,True,0.0,16563.0,16563.0,16563.0,19831.0,3268.0,30.0,3269.0,6473.6,656.0,3124.0,1,196.35,0.0,0,-0.0,False,True
387,DK02,DB01,backup,False,0.0,3727.0,3727.0,3727.0,6999.0,3272.0,30.0,3273.0,6534.0,586.5,1693.0,1,108.33,0.0,0,-0.0,False,True
388,DB01,DK03,one_way,False,0.0,,,,,,60.0,0.0,2976.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
389,DK03,DB01,one_way,False,0.0,20135.0,20135.0,20135.0,23385.0,3250.0,60.0,3251.0,3541.1,1168.5,252.0,1,24.19,0.0,0,-0.0,False,True
390,DB01,DK04,round_trip,True,0.0,,,,,,60.0,0.0,2044.9,0.0,0.0,0,0.0,0.0,0,100.0,False,False
391,DK04,DB01,one_way,False,0.0,16433.0,16433.0,16433.0,19703.0,3270.0,30.0,3271.0,1685.3,522.0,3116.0,1,194.75,0.0,0,-0.0,False,True
392,DB01,DK05,one_way,False,0.0,16651.0,16651.0,16651.0,19922.0,3271.0,30.0,3272.0,3577.9,482.0,99.0,1,10.05,0.0,0,-0.0,False,True
393,DK05,DB01,round_trip,True,0.0,25486.0,25486.0,25486.0,28747.0,3261.0,60.0,3262.0,7237.6,919.9,1335.0,1,88.5,0.0,0,-0.0,False,True
394,DB01,DK06,round_trip,True,0.0,46215.0,46215.0,46215.0,49478.0,3263.0,50.0,3264.0,5325.1,656.0,61.0,1,8.37,0.0,0,-0.0,False,True
395,DK06,DB01,round_trip,True,0.0,,,,,,60.0,0.0,5441.2,0.0,0.0,0,0.0,0.0,0,100.0,False,False
396,DB02,DK01,one_way,False,0.0,55246.0,55246.0,55246.0,,,50.0,3137.0,3659.8,1161.4,2976.0,1,190.09,0.0,0,3.1,False,False
397,DK01,DB02,one_way,False,0.0,3434.0,3434.0,3434.0,6678.0,3244.0,60.0,3245.0,2224.3,942.4,82.0,1,12.1,0.0,0,-0.0,False,True
398,DB02,DK02,one_way,False,0.0,55369.0,55369.0,55369.0,,,60.0,3014.0,7502.0,661.4,0.0,0,4.98,0.0,0,7.3,False,False
399,DK02,DB02,backup,False,0.0,13387.0,13387.0,13387.0,16649.0,3262.0,50.0,3263.0,3714.4,904.3,1621.0,1,105.46,0.0,0,-0.0,False,True
400,DB02,DK03,one_way,False,0.0,52368.0,52368.0,52368.0,55634.0,3266.0,30.0,3267.0,3288.1,753.0,3054.0,1,192.88,0.0,0,-0.0,False,True
401,DK03,DB02,one_way,False,0.0,3559.0,3559.0,3559.0,6828.0,3269.0,30.0,3270.0,3902.4,574.7,3061.0,1,191.83,0.0,0,-0.0,False,True
402,DB02,DK04,backup,False,0.0,55793.0,55793.0,55793.0,,,60.0,2590.0,4086.7,253.0,0.0,0,1.9,0.0,0,20.8,False,False
403,DK04,DB02,round_trip,True,0.0,19678.0,19678.0,19678.0,22948.0,3270.0,50.0,3271.0,4283.2,115.7,3258.0,1,199.92,0.0,0,-0.0,False,True
404,DB02,DK05,round_trip,True,0.0,55823.0,55823.0,55823.0,,,50.0,2560.0,7313.1,206.9,2541.0,1,156.75,0.0,0,21.6,False,False
405,DK05,DB02,backup,False,0.0,46891.0,46891.0,46891.0,50149.0,3258.0,60.0,3259.0,4186.2,919.9,3060.0,1,193.92,0.0,0,-0.0,False,True
406,DB02,DK06,one_way,False,0.0,55645.0,55645.0,55645.0,,,30.0,2738.0,4568.3,753.0,2546.0,1,161.84,0.0,0,16.1,False,False
407,DK06,DB02,round_trip,True,0.0,,,,,,50.0,0.0,4778.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
408,DB01,DK01,round_trip,True,0.0,49314.0,49314.0,49314.0,52582.0,3268.0,50.0,3269.0,3402.6,482.0,3048.0,1,189.68,0.0,0,-0.0,False,True
409,DK01,DB01,one_way,False,0.0,9927.0,9927.0,9927.0,13189.0,3262.0,50.0,3263.0,1701.3,557.9,3191.0,1,198.95,0.0,0,-0.0,False,True
410,DB01,DK02,one_way,False,0.0,16697.0,16697.0,16697.0,19968.0,3271.0,30.0,3272.0,3028.1,301.6,3139.0,1,194.33,0.0,0,-0.0,False,True
411,DK02,DB01,round_trip,True,0.0,24538.0,24538.0,24538.0,27809.0,3271.0,60.0,3272.0,10545.6,287.2,3184.0,1,196.74,0.0,0,-0.0,False,True
412,DB01,DK03,one_way,False,0.0,49396.0,49396.0,49396.0,52658.0,3262.0,50.0,3263.0,2216.3,656.0,3133.0,1,196.1,0.0,0,-0.0,False,True
413,DK03,DB01,one_way,False,0.0,3716.0,3716.0,3716.0,6988.0,3272.0,30.0,3273.0,2933.0,291.7,100.0,1,8.53,0.0,0,-0.0,False,True
414,DB01,DK04,round_trip,True,0.0,13571.0,13571.0,13571.0,16838.0,3267.0,30.0,3268.0,1896.0,866.8,3084.0,1,195.66,0.0,0,-0.0,False,True
415,DK04,DB01,one_way,False,0.0,16537.0,16537.0,16537.0,19807.0,3270.0,30.0,3271.0,1685.3,522.0,53.0,1,7.57,0.0,0,-0.0,False,True
416,DB01,DK05,one_way,False,0.0,16820.0,16820.0,16820.0,20091.0,3271.0,30.0,3272.0,3721.2,301.6,54.0,1,5.8,0.0,0,-0.0,False,True
417,DK05,DB01,round_trip,True,0.0,28748.0,28748.0,28748.0,32009.0,3261.0,60.0,3262.0,7237.6,919.9,1325.0,1,87.89,0.0,0,-0.0,False,True
418,DB01,DK06,one_way,False,0.0,19773.0,19773.0,19773.0,23044.0,3271.0,30.0,3272.0,2608.1,482.0,3061.0,1,191.06,0.0,0,-0.0,False,True
419,DK06,DB01,one_way,False,0.0,,,,,,30.0,0.0,2689.8,0.0,0.0,0,0.0,0.0,0,100.0,False,False
420,DB02,DK01,round_trip,True,0.0,,,,,,30.0,0.0,4348.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
421,DK01,DB02,one_way,False,0.0,,,,,,50.0,0.0,1534.9,0.0,0.0,0,0.0,0.0,0,100.0,False,False
422,DB02,DK02,round_trip,True,0.0,,,,,,50.0,0.0,6666.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
423,DK02,DB02,one_way,False,0.0,27810.0,27810.0,27810.0,31081.0,3271.0,60.0,3272.0,8509.0,287.2,3184.0,1,196.74,0.0,0,-0.0,False,True
424,DB02,DK03,one_way,False,0.0,,,,,,50.0,0.0,1368.2,0.0,0.0,0,0.0,0.0,0,100.0,False,False
425,DK03,DB02,round_trip,True,0.0,6878.0,6878.0,6878.0,10150.0,3272.0,30.0,3273.0,5122.4,291.7,3053.0,1,188.99,0.0,0,-0.0,False,True
426,DB02,DK04,round_trip,True,0.0,,,,,,30.0,0.0,4332.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
427,DK04,DB02,one_way,False,0.0,19692.0,19692.0,19692.0,22931.0,3239.0,50.0,3240.0,4797.6,1168.5,71.0,1,12.61,0.0,0,-0.0,False,True
428,DB02,DK05,one_way,False,0.0,,,,,,60.0,0.0,4008.7,0.0,0.0,0,0.0,0.0,0,100.0,False,False
429,DK05,DB02,backup,False,0.0,20802.0,20802.0,20802.0,24066.0,3264.0,50.0,3265.0,3891.8,919.9,1763.0,1,114.25,0.0,0,-0.0,False,True
430,DB02,DK06,round_trip,True,0.0,,,,,,60.0,0.0,6159.4,0.0,0.0,0,0.0,0.0,0,100.0,False,False
431,DK06,DB02,backup,False,0.0,,,,,,30.0,0.0,3011.1,0.0,0.0,0,0.0,0.0,0,100.0,False,False
432,DB01,DK01,round_trip,True,0.0,49504.0,49504.0,49504.0,52767.0,3263.0,50.0,3264.0,3953.3,656.0,66.0,1,8.68,0.0,0,-0.0,False,True
433,DK01,DB01,round_trip,True,0.0,,,,,,30.0,0.0,3630.1,0.0,0.0,0,0.0,0.0,0,100.0,False,False
434,DB01,DK02,round_trip,True,0.0,19845.0,19845.0,19845.0,23114.0,3269.0,30.0,3270.0,6473.6,656.0,3119.0,1,196.05,0.0,0,-0.0,False,True
435,DK02,DB01,one_way,False,0.0,13714.0,13714.0,13714.0,16986.0,3272.0,50.0,3273.0,7787.5,586.5,2130.0,1,134.32,0.0,0,-0.0,False,True
436,DB01,DK03,round_trip,True,0.0,49528.0,49528.0,49528.0,52796.0,3268.0,50.0,3269.0,5114.5,482.0,146.0,1,12.33,0.0,0,-0.0,False,True
437,DK03,DB01,one_way,False,0.0,6995.0,6995.0,6995.0,10261.0,3266.0,30.0,3267.0,3541.1,1168.5,236.0,1,24.12,0.0,0,-0.0,False,True
438,DB01,DK04,round_trip,True,0.0,13673.0,13673.0,13673.0,16940.0,3267.0,30.0,3268.0,1896.0,866.8,56.0,1,10.62,0.0,0,-0.0,False,True
439,DK04,DB01,return,False,0.0,19704.0,19704.0,19704.0,22974.0,3270.0,30.0,3271.0,1084.1,522.0,3113.0,1,194.57,0.0,0,-0.0,False,True
440,DB01,DK05,backup,False,0.0,19932.0,19932.0,19932.0,23203.0,3271.0,30.0,3272.0,4484.6,482.0,102.0,1,10.23,0.0,0,-0.0,False,True
441,DK05,DB01,round_trip,True,0.0,3834.0,3834.0,3834.0,7105.0,3271.0,30.0,3272.0,7300.1,436.2,257.0,1,19.32,0.0,0,-0.0,False,True
442,DB01,DK06,round_trip,True,0.0,,,,,,60.0,0.0,5441.2,0.0,0.0,0,0.0,0.0,0,100.0,False,False
443,DK06,DB01,round_trip,True,0.0,13497.0,13497.0,13497.0,16752.0,3255.0,50.0,3256.0,5629.8,1057.5,318.0,1,26.92,0.0,0,-0.0,False,True
444,DB02,DK01,one_way,False,0.0,,,,,,50.0,0.0,1635.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
445,DK01,DB02,one_way,False,0.0,,,,,,60.0,0.0,2224.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
446,DB02,DK02,backup,False,0.0,,,,,,60.0,0.0,4722.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
447,DK02,DB02,round_trip,True,0.0,7071.0,7071.0,7071.0,10343.0,3272.0,30.0,3273.0,9732.6,586.5,1992.0,1,126.6,0.0,0,-0.0,False,True
448,DB02,DK03,round_trip,True,0.0,,,,,,50.0,0.0,4042.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
449,DK03,DB02,round_trip,True,0.0,23335.0,23335.0,23335.0,26606.0,3271.0,60.0,3272.0,6231.4,291.7,3210.0,1,198.36,0.0,0,-0.0,False,True
450,DB02,DK04,one_way,False,0.0,,,,,,30.0,0.0,2232.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
451,DK04,DB02,round_trip,True,0.0,22823.0,22823.0,22823.0,26062.0,3239.0,50.0,3240.0,6989.4,1168.5,3092.0,1,197.23,0.0,0,-0.0,False,True
452,DB02,DK05,round_trip,True,0.0,,,,,,60.0,0.0,10907.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
453,DK05,DB02,round_trip,True,0.0,47047.0,47047.0,47047.0,50308.0,3261.0,60.0,3262.0,8099.1,919.9,85.0,1,12.12,0.0,0,-0.0,False,True
454,DB02,DK06,round_trip,True,0.0,,,,,,30.0,0.0,6159.4,0.0,0.0,0,0.0,0.0,0,100.0,False,False
455,DK06,DB02,round_trip,True,0.0,,,,,,30.0,0.0,6159.4,0.0,0.0,0,0.0,0.0,0,100.0,False,False
456,DB01,DK01,round_trip,True,0.0,20027.0,20027.0,20027.0,23298.0,3271.0,30.0,3272.0,3630.1,301.6,3133.0,1,193.96,0.0,0,-0.0,False,True
457,DK01,DB01,one_way,False,0.0,,,,,,60.0,0.0,1793.6,0.0,0.0,0,0.0,0.0,0,100.0,False,False
458,DB01,DK02,round_trip,True,0.0,,,,,,60.0,0.0,5426.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
459,DK02,DB01,one_way,False,0.0,14674.0,14674.0,14674.0,17946.0,3272.0,50.0,3273.0,7787.5,586.5,635.0,1,42.96,0.0,0,-0.0,False,True
460,DB01,DK03,one_way,False,0.0,20155.0,20155.0,20155.0,23426.0,3271.0,30.0,3272.0,2061.9,301.6,59.0,1,6.11,0.0,0,-0.0,False,True
461,DK03,DB01,backup,False,0.0,7088.0,7088.0,7088.0,10360.0,3272.0,30.0,3273.0,3382.6,291.7,104.0,1,8.78,0.0,0,-0.0,False,True
462,DB01,DK04,round_trip,True,0.0,13775.0,13775.0,13775.0,17044.0,3269.0,30.0,3270.0,1896.0,866.8,57.0,1,10.68,0.0,0,-0.0,False,True
463,DK04,DB01,one_way,False,0.0,22932.0,22932.0,22932.0,26171.0,3239.0,50.0,3240.0,3630.1,1168.5,71.0,1,12.61,0.0,0,-0.0,False,True
464,DB01,DK05,round_trip,True,0.0,37426.0,37426.0,37426.0,40686.0,3260.0,50.0,3261.0,10558.8,866.8,196.0,1,18.11,0.0,0,-0.0,False,True
465,DK05,DB01,round_trip,True,0.0,24074.0,24074.0,24074.0,27338.0,3264.0,50.0,3265.0,7009.5,919.9,1773.0,1,114.86,0.0,0,-0.0,False,True
466,DB01,DK06,one_way,False,0.0,50539.0,50539.0,50539.0,53799.0,3260.0,50.0,3261.0,3235.4,866.8,1616.0,1,104.89,0.0,0,-0.0,False,True
467,DK06,DB01,round_trip,True,0.0,,,,,,30.0,0.0,5441.2,0.0,0.0,0,0.0,0.0,0,100.0,False,False
468,DB02,DK01,round_trip,True,0.0,,,,,,60.0,0.0,4348.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
469,DK01,DB02,return,False,0.0,,,,,,30.0,0.0,1874.7,0.0,0.0,0,0.0,0.0,0,100.0,False,False
470,DB02,DK02,round_trip,True,0.0,,,,,,30.0,0.0,6666.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
471,DK02,DB02,one_way,False,0.0,14968.0,14968.0,14968.0,18229.0,3261.0,50.0,3262.0,3359.5,904.3,1526.0,1,99.66,0.0,0,-0.0,False,True
472,DB02,DK03,one_way,False,0.0,,,,,,50.0,0.0,1368.2,0.0,0.0,0,0.0,0.0,0,100.0,False,False
473,DK03,DB02,one_way,False,0.0,16519.0,16519.0,16519.0,19766.0,3247.0,50.0,3248.0,3927.3,1446.2,3044.0,1,196.26,0.0,0,-0.0,False,True
474,DB02,DK04,one_way,False,0.0,,,,,,30.0,0.0,2232.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
475,DK04,DB02,round_trip,True,0.0,22949.0,22949.0,22949.0,26218.0,3269.0,60.0,3270.0,4332.0,115.7,3259.0,1,200.03,0.0,0,-0.0,False,True
476,DB02,DK05,return,False,0.0,,,,,,60.0,0.0,2473.6,0.0,0.0,0,0.0,0.0,0,100.0,False,False
477,DK05,DB02,round_trip,True,0.0,7709.0,7709.0,7709.0,10978.0,3269.0,30.0,3270.0,8194.9,919.9,1697.0,1,111.34,0.0,0,-0.0,False,True
478,DB02,DK06,round_trip,True,0.0,,,,,,50.0,0.0,4778.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
479,DK06,DB02,round_trip,True,0.0,,,,,,50.0,0.0,4778.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
480,DB01,DK01,round_trip,True,0.0,23051.0,23051.0,23051.0,26322.0,3271.0,30.0,3272.0,3486.8,482.0,3058.0,1,190.88,0.0,0,-0.0,False,True
481,DK01,DB01,round_trip,True,0.0,,,,,,60.0,0.0,3630.1,0.0,0.0,0,0.0,0.0,0,100.0,False,False
482,DB01,DK02,backup,False,0.0,,,,,,60.0,0.0,2688.2,0.0,0.0,0,0.0,0.0,0,100.0,False,False
483,DK02,DB01,one_way,False,0.0,15066.0,15066.0,15066.0,18329.0,3263.0,50.0,3264.0,2703.3,904.3,46.0,1,9.21,0.0,0,-0.0,False,True
484,DB01,DK03,one_way,False,0.0,23128.0,23128.0,23128.0,26397.0,3269.0,30.0,3270.0,2469.2,656.0,3119.0,1,196.05,0.0,0,-0.0,False,True
485,DK03,DB01,one_way,False,0.0,23004.0,23004.0,23004.0,26240.0,3236.0,60.0,3237.0,4186.0,1446.2,3068.0,1,198.37,0.0,0,-0.0,False,True
486,DB01,DK04,one_way,False,0.0,17166.0,17166.0,17166.0,20426.0,3260.0,50.0,3261.0,972.1,866.8,76.0,1,10.78,0.0,0,-0.0,False,True
487,DK04,DB01,one_way,False,0.0,26063.0,26063.0,26063.0,29302.0,3239.0,50.0,3240.0,3630.1,1168.5,3092.0,1,197.23,0.0,0,-0.0,False,True
488,DB01,DK05,return,False,0.0,23213.0,23213.0,23213.0,26484.0,3271.0,30.0,3272.0,1138.5,482.0,105.0,1,10.42,0.0,0,-0.0,False,True
489,DK05,DB01,round_trip,True,0.0,7142.0,7142.0,7142.0,10413.0,3271.0,30.0,3272.0,7077.2,436.2,2989.0,1,186.28,0.0,0,-0.0,False,True
490,DB01,DK06,one_way,False,0.0,23357.0,23357.0,23357.0,26628.0,3271.0,30.0,3272.0,2751.4,301.6,3129.0,1,193.72,0.0,0,-0.0,False,True
491,DK06,DB01,one_way,False,0.0,,,,,,60.0,0.0,2689.8,0.0,0.0,0,0.0,0.0,0,100.0,False,False
492,DB02,DK01,backup,False,0.0,,,,,,60.0,0.0,1733.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
