route_key,direction,dk_name,db_name,edge_seq,from_node_id,to_node_id,from_name,to_name,from_role,to_role,x1,y1,x2,y2,edge_distance_m,edge_cost,nofly_clearance_m,nearest_flz_distance_m,route_hit_density,is_outer_zone_edge
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,3,8722,8719,MAJ007,DK06,TN_major,DK,1800.0,4300.0,1650.0,4300.0,150.0,1.643148562688389,200.0,626.4982043070834,39.75,1
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,4,8719,8943,DK06,MAJ009,DK,TN_major,1650.0,4300.0,2750.0,4400.0,1104.536101718726,2.7353114439477526,200.0,362.1506856166745,13.666666666666666,1
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,5,8943,4103,MAJ009,MIN006,TN_major,TN_minor,2750.0,4400.0,3150.0,2000.0,2433.105012119288,3.082050035384001,238.4045609754088,189.3730201868185,7.24,1
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,6,4103,2956,MIN006,DB01,TN_minor,DB,3150.0,2000.0,1350.0,1450.0,1882.1530224718713,30.395203479804547,100.0,407.94778941914467,5.102564102564102,0
DK06_to_DB02_forward,forward,DK06,DB02,0,8719,8533,DK06,MIN005,DK,TN_minor,1650.0,4300.0,2450.0,4200.0,806.2257748298549,1.4077378737149828,199.74031583940746,211.84638947493087,17.61111111111111,0
DK06_to_DB02_forward,forward,DK06,DB02,1,8533,8127,MIN005,FLZ03,TN_minor,FLZ,2450.0,4200.0,2350.0,4000.0,223.60679774997897,4.191271523034061,452.76925690687085,0.0,23.5,0
DK06_to_DB02_forward,forward,DK06,DB02,2,8127,5693,FLZ03,MIN007,FLZ,TN_minor,2350.0,4000.0,1850.0,2800.0,1300.0,4.941980491683011,250.0,0.0,10.814814814814815,0
DK06_to_DB02_forward,forward,DK06,DB02,3,5693,5701,MIN007,MIN002,TN_minor,TN_minor,1850.0,2800.0,2250.0,2800.0,400.0,1.972325648146065,111.80339887498948,790.5694150420949,5.111111111111111,0
DK06_to_DB02_forward,forward,DK06,DB02,4,5701,3058,MIN002,MAJ015,TN_minor,TN_major,2250.0,2800.0,1400.0,1500.0,1553.2224567009066,1.9850577978386006,111.80339887498948,790.5694150420949,10.181818181818182,0
DK06_to_DB02_forward,forward,DK06,DB02,5,3058,2956,MAJ015,DB01,TN_major,DB,1400.0,1500.0,1350.0,1450.0,70.71067811865476,0.811498729534718,100.0,1724.0939649566667,66.0,0
DK06_to_DB02_forward,forward,DK06,DB02,6,2956,4103,DB01,MIN006,DB,TN_minor,1350.0,1450.0,3150.0,2000.0,1882.1530224718713,2.0263468986536366,100.0,407.94778941914467,5.102564102564102,0
DK06_to_DB02_forward,forward,DK06,DB02,7,4103,2711,MIN006,DB02,TN_minor,DB,3150.0,2000.0,4250.0,1300.0,1303.8404810405298,1.6122471855885518,166.59463463992248,32.34120221587586,12.821428571428571,0
DB02_to_DK06_backward,backward,DK06,DB02,0,2711,4103,DB02,MIN006,DB,TN_minor,4250.0,1300.0,3150.0,2000.0,1303.8404810405298,1.6122471855885518,166.59463463992248,32.34120221587586,12.821428571428571,0
DB02_to_DK06_backward,backward,DK06,DB02,1,4103,2956,MIN006,DB01,TN_minor,DB,3150.0,2000.0,1350.0,1450.0,1882.1530224718713,2.0263468986536366,100.0,407.94778941914467,5.102564102564102,0
DB02_to_DK06_backward,backward,DK06,DB02,2,2956,3058,DB01,MAJ015,DB,TN_major,1350.0,1450.0,1400.0,1500.0,70.71067811865476,0.811498729534718,100.0,1724.0939649566667,66.0,0
DB02_to_DK06_backward,backward,DK06,DB02,3,3058,5701,MAJ015,MIN002,TN_major,TN_minor,1400.0,1500.0,2250.0,2800.0,1553.2224567009066,1.9850577978386006,111.80339887498948,790.5694150420949,10.181818181818182,0
DB02_to_DK06_backward,backward,DK06,DB02,4,5701,5693,MIN002,MIN007,TN_minor,TN_minor,2250.0,2800.0,1850.0,2800.0,400.0,1.972325648146065,111.80339887498948,790.5694150420949,5.111111111111111,0
DB02_to_DK06_backward,backward,DK06,DB02,5,5693,8127,MIN007,FLZ03,TN_minor,FLZ,1850.0,2800.0,2350.0,4000.0,1300.0,4.941980491683011,250.0,0.0,10.814814814814815,0
DB02_to_DK06_backward,backward,DK06,DB02,6,8127,8533,FLZ03,MIN005,FLZ,TN_minor,2350.0,4000.0,2450.0,4200.0,223.60679774997897,4.191271523034061,452.76925690687085,0.0,23.5,0
DB02_to_DK06_backward,backward,DK06,DB02,7,8533,8719,MIN005,DK06,TN_minor,DK,2450.0,4200.0,1650.0,4300.0,806.2257748298549,1.4077378737149828,199.74031583940746,211.84638947493087,17.61111111111111,0
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,0,8719,8722,DK06,MAJ007,DK,TN_major,1650.0,4300.0,1800.0,4300.0,150.0,1.643148562688389,200.0,626.4982043070834,39.75,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,1,8722,9105,MAJ007,MAJ013,TN_major,TN_major,1800.0,4300.0,750.0,4500.0,1068.8779163215975,3.0461447159467654,139.43510591070893,626.4982043070834,13.782608695652174,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,2,9105,8722,MAJ013,MAJ007,TN_major,TN_major,750.0,4500.0,1800.0,4300.0,1068.8779163215975,3.0461447159467654,139.43510591070893,626.4982043070834,13.782608695652174,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,3,8722,8719,MAJ007,DK06,TN_major,DK,1800.0,4300.0,1650.0,4300.0,150.0,1.643148562688389,200.0,626.4982043070834,39.75,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,4,8719,9151,DK06,MAJ019,DK,TN_major,1650.0,4300.0,3050.0,4500.0,1414.213562373095,2.8616440210768914,200.0,396.32677277778265,12.433333333333334,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,5,9151,9253,MAJ019,DK03,TN_major,DK,3050.0,4500.0,3100.0,4550.0,70.71067811865476,0.6199488149130022,447.21359549995793,860.2325267042627,50.666666666666664,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,6,9253,8943,DK03,MAJ009,DK,TN_major,3100.0,4550.0,2750.0,4400.0,380.7886552931954,2.4076262438600975,291.547594742265,565.685424949238,14.333333333333334,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,7,8943,5615,MAJ009,MAJ010,TN_major,TN_major,2750.0,4400.0,3000.0,2750.0,1668.8319268278635,3.0268337361946687,223.60679774997897,412.31056256176606,8.057142857142857,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,8,5615,2711,MAJ010,DB02,TN_major,DB,3000.0,2750.0,4250.0,1300.0,1914.4189719076646,25.407648457667136,180.27756377319946,226.69117514559093,12.1,0
TA001_MAJ013_DK05_to_DB01,ta_coverage,DK05,DB01,0,9104,9105,DK05,MAJ013,DK,TN_major,700.0,4500.0,750.0,4500.0,50.0,0.7076971208204033,150.0,1676.305461424021,66.5,1
TA001_MAJ013_DK05_to_DB01,ta_coverage,DK05,DB01,1,9105,9104,MAJ013,DK05,TN_major,DK,750.0,4500.0,700.0,4500.0,50.0,0.7076971208204033,150.0,1676.305461424021,66.5,1
TA001_MAJ013_DK05_to_DB01,ta_coverage,DK05,DB01,2,9104,9312,DK05,MIN004,DK,TN_minor,700.0,4500.0,1000.0,4600.0,316.22776601683796,1.7380337141746602,150.0,1477.3286702694156,21.5,1
TA001_MAJ013_DK05_to_DB01,ta_coverage,DK05,DB01,3,9312,8425,MIN004,MAJ008,TN_minor,TN_major,1000.0,4600.0,2100.0,4150.0,1188.4864324004714,1.6281483122575648,216.6666666666667,291.547594742265,9.32,1
TA001_MAJ013_DK05_to_DB01,ta_coverage,DK05,DB01,4,8425,3476,MAJ008,MIN018,TN_major,TN_minor,2100.0,4150.0,2100.0,1700.0,2450.0,1.7744879768974389,200.0,250.0,9.96,0
TA001_MAJ013_DK05_to_DB01,ta_coverage,DK05,DB01,5,3476,2956,MIN018,DB01,TN_minor,DB,2100.0,1700.0,1350.0,1450.0,790.5694150420949,2.0595330072118876,100.0,1030.7764064044152,7.9411764705882355,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,0,7213,7214,DK01,MAJ005,DK,TN_major,2100.0,3550.0,2150.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,1,7214,6728,MAJ005,MAJ017,TN_major,TN_major,2150.0,3550.0,3100.0,3300.0,982.344135219425,1.2282027374318292,494.9747468305833,486.46685395821163,7.809523809523809,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,2,6728,3204,MAJ017,MAJ012,TN_major,TN_major,3100.0,3300.0,3650.0,1550.0,1834.3936327844142,1.4411602499006626,372.25008284516497,30.217134831078532,7.947368421052632,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,3,3204,2711,MAJ012,DB02,TN_major,DB,3650.0,1550.0,4250.0,1300.0,650.0,1.4836963166017736,150.00000000000009,100.0,16.571428571428573,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,4,2711,2811,DB02,MAJ018,DB,TN_major,4250.0,1300.0,4200.0,1350.0,70.71067811865476,0.3109040798636344,176.7766952966369,626.4982043070834,68.33333333333333,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,5,2811,5615,MAJ018,MAJ010,TN_major,TN_major,4200.0,1350.0,3000.0,2750.0,1843.9088914585775,1.7493334086211425,180.27756377319946,222.69433859916563,9.31578947368421,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,6,5615,6728,MAJ010,MAJ017,TN_major,TN_major,3000.0,2750.0,3100.0,3300.0,559.0169943749474,1.459430415553996,223.60679774997897,412.31056256176606,14.384615384615385,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,7,6728,8026,MAJ017,MAJ004,TN_major,TN_major,3100.0,3300.0,2350.0,3950.0,992.4716620639604,0.9676041337144825,509.9019513592785,50.0,14.476190476190476,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,8,8026,7214,MAJ004,MAJ005,TN_major,TN_major,2350.0,3950.0,2150.0,3550.0,447.21359549995793,0.7980585237566957,469.6334267868457,50.0,22.1,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,9,7214,7213,MAJ005,DK01,TN_major,DK,2150.0,3550.0,2100.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,10,7213,7231,DK01,MIN013,DK,TN_minor,2100.0,3550.0,3000.0,3550.0,900.0,1.1558291000063232,460.9772228646444,450.0,12.526315789473685,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,11,7231,3204,MIN013,MAJ012,TN_minor,TN_major,3000.0,3550.0,3650.0,1550.0,2102.974084481309,1.4412361357779322,380.7886552931954,31.027125730526308,8.636363636363637,0
TA002_MAJ018_DK01_to_DB02,ta_coverage,DK01,DB02,12,3204,2711,MAJ012,DB02,TN_major,DB,3650.0,1550.0,4250.0,1300.0,650.0,1.4836963166017736,150.00000000000009,100.0,16.571428571428573,0
TA003_MAJ015_DK04_to_DB01,ta_coverage,DK04,DB01,0,2329,6073,DK04,MIN017,DK,TN_minor,300.0,1150.0,650.0,3000.0,1882.817038376273,2.4171285746993405,111.80339887498948,1972.308292331602,5.3076923076923075,1
TA003_MAJ015_DK04_to_DB01,ta_coverage,DK04,DB01,1,6073,3058,MIN017,MAJ015,TN_minor,TN_major,650.0,3000.0,1400.0,1500.0,1677.0509831248423,2.4464933310676606,89.46447749561842,1721.796961051594,3.5428571428571427,1
TA003_MAJ015_DK04_to_DB01,ta_coverage,DK04,DB01,2,3058,4354,MAJ015,MIN016,TN_major,TN_minor,1400.0,1500.0,550.0,2150.0,1070.046727951635,2.3328514986031244,113.04391014041714,1724.0939649566667,3.8260869565217392,1
TA003_MAJ015_DK04_to_DB01,ta_coverage,DK04,DB01,3,4354,2431,MIN016,MAJ014,TN_minor,TN_major,550.0,2150.0,350.0,1200.0,970.8243919473799,1.99414742310736,350.46397817750113,2358.495283014151,2.7142857142857144,1
TA003_MAJ015_DK04_to_DB01,ta_coverage,DK04,DB01,4,2431,2329,MAJ014,DK04,TN_major,DK,350.0,1200.0,300.0,1150.0,70.71067811865476,0.9219318786835469,403.11288741492746,2797.320146139873,41.333333333333336,1
TA003_MAJ015_DK04_to_DB01,ta_coverage,DK04,DB01,5,2329,6073,DK04,MIN017,DK,TN_minor,300.0,1150.0,650.0,3000.0,1882.817038376273,2.4171285746993405,111.80339887498948,1972.308292331602,5.3076923076923075,1
TA003_MAJ015_DK04_to_DB01,ta_coverage,DK04,DB01,6,6073,2956,MIN017,DB01,TN_minor,DB,650.0,3000.0,1350.0,1450.0,1700.735135169495,2.4429604118262205,91.43973146174442,1783.093505394373,4.0,1
TA004_MAJ019_DK03_to_DB02,ta_coverage,DK03,DB02,0,9253,9151,DK03,MAJ019,DK,TN_major,3100.0,4550.0,3050.0,4500.0,70.71067811865476,0.35425646566457275,447.21359549995793,860.2325267042627,50.666666666666664,1
TA004_MAJ019_DK03_to_DB02,ta_coverage,DK03,DB02,1,9151,9253,MAJ019,DK03,TN_major,DK,3050.0,4500.0,3100.0,4550.0,70.71067811865476,0.35425646566457275,447.21359549995793,860.2325267042627,50.666666666666664,1
TA004_MAJ019_DK03_to_DB02,ta_coverage,DK03,DB02,2,9253,7214,DK03,MAJ005,DK,TN_major,3100.0,4550.0,2150.0,3550.0,1379.3114224133722,1.1996753531326887,429.58214153585396,166.22496742643202,12.517241379310345,0
TA004_MAJ019_DK03_to_DB02,ta_coverage,DK03,DB02,3,7214,7213,MAJ005,DK01,TN_major,DK,2150.0,3550.0,2100.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
TA004_MAJ019_DK03_to_DB02,ta_coverage,DK03,DB02,4,7213,5615,DK01,MAJ010,DK,TN_major,2100.0,3550.0,3000.0,2750.0,1204.1594578792296,1.6257591417674238,166.19265928433782,412.31056256176606,14.461538461538462,0
TA004_MAJ019_DK03_to_DB02,ta_coverage,DK03,DB02,5,5615,2711,MAJ010,DB02,TN_major,DB,3000.0,2750.0,4250.0,1300.0,1914.4189719076646,1.6938432305111426,180.27756377319946,226.69117514559093,12.1,0
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,0,7213,7214,DK01,MAJ005,DK,TN_major,2100.0,3550.0,2150.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,1,7214,9253,MAJ005,DK03,TN_major,DK,2150.0,3550.0,3100.0,4550.0,1379.3114224133722,1.1996753531326887,429.58214153585396,166.22496742643202,12.517241379310345,0
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,2,9253,9151,DK03,MAJ019,DK,TN_major,3100.0,4550.0,3050.0,4500.0,70.71067811865476,0.35425646566457275,447.21359549995793,860.2325267042627,50.666666666666664,1
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,3,9151,8026,MAJ019,MAJ004,TN_major,TN_major,3050.0,4500.0,2350.0,3950.0,890.2246907382428,1.2023651526969539,396.21083363703957,43.47909956249568,12.0,1
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,4,8026,9151,MAJ004,MAJ019,TN_major,TN_major,2350.0,3950.0,3050.0,4500.0,890.2246907382428,1.2023651526969539,396.21083363703957,43.47909956249568,12.0,1
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,5,9151,9253,MAJ019,DK03,TN_major,DK,3050.0,4500.0,3100.0,4550.0,70.71067811865476,0.35425646566457275,447.21359549995793,860.2325267042627,50.666666666666664,1
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,6,9253,7214,DK03,MAJ005,DK,TN_major,3100.0,4550.0,2150.0,3550.0,1379.3114224133722,1.1996753531326887,429.58214153585396,166.22496742643202,12.517241379310345,0
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,7,7214,7213,MAJ005,DK01,TN_major,DK,2150.0,3550.0,2100.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,8,7213,5701,DK01,MIN002,DK,TN_minor,2100.0,3550.0,2250.0,2800.0,764.8529270389178,1.7618402680377458,111.80339887498948,514.78150704935,11.705882352941176,0
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,9,5701,3058,MIN002,MAJ015,TN_minor,TN_major,2250.0,2800.0,1400.0,1500.0,1553.2224567009066,1.9850577978386006,111.80339887498948,790.5694150420949,10.181818181818182,0
TA005_MAJ004_DK01_to_DB01,ta_coverage,DK01,DB01,10,3058,2956,MAJ015,DB01,TN_major,DB,1400.0,1500.0,1350.0,1450.0,70.71067811865476,0.811498729534718,100.0,1724.0939649566667,66.0,0
TA006_MAJ014_DK04_to_DB01,ta_coverage,DK04,DB01,0,2329,2431,DK04,MAJ014,DK,TN_major,300.0,1150.0,350.0,1200.0,70.71067811865476,0.9219318786835469,403.11288741492746,2797.320146139873,41.333333333333336,1
TA006_MAJ014_DK04_to_DB01,ta_coverage,DK04,DB01,1,2431,2329,MAJ014,DK04,TN_major,DK,350.0,1200.0,300.0,1150.0,70.71067811865476,0.9219318786835469,403.11288741492746,2797.320146139873,41.333333333333336,1
TA006_MAJ014_DK04_to_DB01,ta_coverage,DK04,DB01,2,2329,4354,DK04,MIN016,DK,TN_minor,300.0,1150.0,550.0,2150.0,1030.7764064044152,1.8586059816982015,376.0171390892826,2358.495283014151,7.045454545454546,1
TA006_MAJ014_DK04_to_DB01,ta_coverage,DK04,DB01,3,4354,3058,MIN016,MAJ015,TN_minor,TN_major,550.0,2150.0,1400.0,1500.0,1070.046727951635,2.3328514986031244,113.04391014041714,1724.0939649566667,3.8260869565217392,1
TA006_MAJ014_DK04_to_DB01,ta_coverage,DK04,DB01,4,3058,2956,MAJ015,DB01,TN_major,DB,1400.0,1500.0,1350.0,1450.0,70.71067811865476,0.811498729534718,100.0,1724.0939649566667,66.0,0
TA007_MAJ005_DK01_to_DB01,ta_coverage,DK01,DB01,0,7213,7214,DK01,MAJ005,DK,TN_major,2100.0,3550.0,2150.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
TA007_MAJ005_DK01_to_DB01,ta_coverage,DK01,DB01,1,7214,7213,MAJ005,DK01,TN_major,DK,2150.0,3550.0,2100.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
TA007_MAJ005_DK01_to_DB01,ta_coverage,DK01,DB01,2,7213,5292,DK01,MIN001,DK,TN_minor,2100.0,3550.0,2000.0,2600.0,955.24865872714,1.5722974679864394,293.47061181658376,514.78150704935,7.714285714285714,0
TA007_MAJ005_DK01_to_DB01,ta_coverage,DK01,DB01,3,5292,2956,MIN001,DB01,TN_minor,DB,2000.0,2600.0,1350.0,1450.0,1320.9844813622906,2.0318640616323913,100.0,934.0770846134702,10.214285714285714,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,0,7213,7214,DK01,MAJ005,DK,TN_major,2100.0,3550.0,2150.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,1,7214,3476,MAJ005,MIN018,TN_major,TN_minor,2150.0,3550.0,2100.0,1700.0,1850.6755523321747,1.8459460449789036,175.29160508821994,492.44289008980525,8.435897435897436,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,2,3476,3865,MIN018,MIN011,TN_minor,TN_minor,2100.0,1700.0,1350.0,1900.0,776.2087348130012,1.9359306386698576,200.0,1030.7764064044152,6.0,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,3,3865,4494,MIN011,MAJ003,TN_minor,TN_major,1350.0,1900.0,2500.0,2200.0,1188.4864324004714,1.8615111638746071,100.0,427.20018726587654,9.12,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,4,4494,4103,MAJ003,MIN006,TN_major,TN_minor,2500.0,2200.0,3150.0,2000.0,680.0735254367721,1.7390677177069358,100.0,261.00766272276377,10.2,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,5,4103,6728,MIN006,MAJ017,TN_minor,TN_major,3150.0,2000.0,3100.0,3300.0,1300.9611831257687,1.4282789094044335,324.967023757015,237.3912284312055,10.25,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,6,6728,8425,MAJ017,MAJ008,TN_major,TN_major,3100.0,3300.0,2100.0,4150.0,1312.4404748406687,1.2287806857421948,360.5551275463989,47.79069592801446,15.5,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,7,8425,8026,MAJ008,MAJ004,TN_major,TN_major,2100.0,4150.0,2350.0,3950.0,320.1562118716424,0.9589675776747135,360.5551275463989,41.64965639175188,22.375,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,8,8026,7214,MAJ004,MAJ005,TN_major,TN_major,2350.0,3950.0,2150.0,3550.0,447.21359549995793,0.7980585237566957,469.6334267868457,50.0,22.1,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,9,7214,7213,MAJ005,DK01,TN_major,DK,2150.0,3550.0,2100.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,10,7213,8533,DK01,MIN005,DK,TN_minor,2100.0,3550.0,2450.0,4200.0,738.24115301167,0.8659008137959059,430.4648650006177,23.57022603955137,23.375,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,11,8533,6708,MIN005,MIN003,TN_minor,TN_minor,2450.0,4200.0,2100.0,3300.0,965.6603957913983,1.013115627890708,452.76925690687085,27.95084971874737,16.476190476190474,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,12,6708,5292,MIN003,MIN001,TN_minor,TN_minor,2100.0,3300.0,2000.0,2600.0,707.1067811865476,1.7233724770260916,289.92336152086034,743.3034373659252,3.75,0
TA009_MAJ003_DK01_to_DB01,ta_coverage,DK01,DB01,13,5292,2956,MIN001,DB01,TN_minor,DB,2000.0,2600.0,1350.0,1450.0,1320.9844813622906,2.0318640616323913,100.0,934.0770846134702,10.214285714285714,0
TA010_MAJ007_DK06_to_DB01,ta_coverage,DK06,DB01,0,8719,8722,DK06,MAJ007,DK,TN_major,1650.0,4300.0,1800.0,4300.0,150.0,0.9389420358219367,200.0,626.4982043070834,39.75,1
TA010_MAJ007_DK06_to_DB01,ta_coverage,DK06,DB01,1,8722,8719,MAJ007,DK06,TN_major,DK,1800.0,4300.0,1650.0,4300.0,150.0,0.9389420358219367,200.0,626.4982043070834,39.75,1
TA010_MAJ007_DK06_to_DB01,ta_coverage,DK06,DB01,2,8719,5615,DK06,MAJ010,DK,TN_major,1650.0,4300.0,3000.0,2750.0,2055.4804791094466,1.9245229028192434,89.2936504409486,330.8238873546534,10.279069767441861,0
TA010_MAJ007_DK06_to_DB01,ta_coverage,DK06,DB01,3,5615,3996,MAJ010,MAJ022,TN_major,TN_major,3000.0,2750.0,2850.0,1950.0,813.9410298049853,1.546647092101147,141.32957384392878,31.265134743337473,15.11111111111111,0
TA010_MAJ007_DK06_to_DB01,ta_coverage,DK06,DB01,4,3996,3058,MAJ022,MAJ015,TN_major,TN_major,2850.0,1950.0,1400.0,1500.0,1518.2226450688977,1.9026032807661484,158.11388300841898,403.11288741492746,4.4375,0
TA010_MAJ007_DK06_to_DB01,ta_coverage,DK06,DB01,5,3058,2956,MAJ015,DB01,TN_major,DB,1400.0,1500.0,1350.0,1450.0,70.71067811865476,0.811498729534718,100.0,1724.0939649566667,66.0,0
TA011_MAJ006_DK06_to_DB01,ta_coverage,DK06,DB01,0,8719,8722,DK06,MAJ007,DK,TN_major,1650.0,4300.0,1800.0,4300.0,150.0,0.9389420358219367,200.0,626.4982043070834,39.75,1
TA011_MAJ006_DK06_to_DB01,ta_coverage,DK06,DB01,1,8722,8413,MAJ007,MAJ006,TN_major,TN_major,1800.0,4300.0,1500.0,4150.0,335.4101966249685,1.682120254767035,111.80339887498948,626.4982043070834,14.75,1
TA011_MAJ006_DK06_to_DB01,ta_coverage,DK06,DB01,2,8413,8722,MAJ006,MAJ007,TN_major,TN_major,1500.0,4150.0,1800.0,4300.0,335.4101966249685,1.682120254767035,111.80339887498948,626.4982043070834,14.75,1
TA011_MAJ006_DK06_to_DB01,ta_coverage,DK06,DB01,3,8722,8719,MAJ007,DK06,TN_major,DK,1800.0,4300.0,1650.0,4300.0,150.0,0.9389420358219367,200.0,626.4982043070834,39.75,1
TA011_MAJ006_DK06_to_DB01,ta_coverage,DK06,DB01,4,8719,8533,DK06,MIN005,DK,TN_minor,1650.0,4300.0,2450.0,4200.0,806.2257748298549,1.4077378737149828,199.74031583940746,211.84638947493087,17.61111111111111,0
TA011_MAJ006_DK06_to_DB01,ta_coverage,DK06,DB01,5,8533,8026,MIN005,MAJ004,TN_minor,TN_major,2450.0,4200.0,2350.0,3950.0,269.2582403567252,0.7583360231913223,452.76925690687085,18.633899812498385,24.142857142857142,0
TA011_MAJ006_DK06_to_DB01,ta_coverage,DK06,DB01,6,8026,5701,MAJ004,MIN002,TN_major,TN_minor,2350.0,3950.0,2250.0,2800.0,1154.3396380615195,1.7255912930460482,111.80339887498948,50.0,11.16,0
TA011_MAJ006_DK06_to_DB01,ta_coverage,DK06,DB01,7,5701,2956,MIN002,DB01,TN_minor,DB,2250.0,2800.0,1350.0,1450.0,1622.4980739587952,1.9821675176892086,100.0,790.5694150420949,11.5,0
TA013_MAJ008_DK06_to_DB01,ta_coverage,DK06,DB01,0,8719,8425,DK06,MAJ008,DK,TN_major,1650.0,4300.0,2100.0,4150.0,474.3416490252569,1.4861643088032637,190.3943276465977,291.547594742265,13.909090909090908,0
TA013_MAJ008_DK06_to_DB01,ta_coverage,DK06,DB01,1,8425,8719,MAJ008,DK06,TN_major,DK,2100.0,4150.0,1650.0,4300.0,474.3416490252569,1.4861643088032637,190.3943276465977,291.547594742265,13.909090909090908,0
TA013_MAJ008_DK06_to_DB01,ta_coverage,DK06,DB01,2,8719,8141,DK06,MIN015,DK,TN_minor,1650.0,4300.0,3050.0,4000.0,1431.7821063276353,1.6287224313523196,195.70294653327915,146.82530245547446,10.966666666666667,0
TA013_MAJ008_DK06_to_DB01,ta_coverage,DK06,DB01,3,8141,6291,MIN015,MAJ016,TN_minor,TN_major,3050.0,4000.0,1450.0,3100.0,1835.7559750685818,1.9896117290955768,100.0,343.49852179845135,5.7368421052631575,0
TA013_MAJ008_DK06_to_DB01,ta_coverage,DK06,DB01,4,6291,5292,MAJ016,MIN001,TN_major,TN_minor,1450.0,3100.0,2000.0,2600.0,743.3034373659252,2.124432739602709,100.0,934.0770846134702,3.375,0
TA013_MAJ008_DK06_to_DB01,ta_coverage,DK06,DB01,5,5292,2956,MIN001,DB01,TN_minor,DB,2000.0,2600.0,1350.0,1450.0,1320.9844813622906,2.0318640616323913,100.0,934.0770846134702,10.214285714285714,0
TA014_MAJ017_DK01_to_DB02,ta_coverage,DK01,DB02,0,7213,7214,DK01,MAJ005,DK,TN_major,2100.0,3550.0,2150.0,3550.0,50.0,0.05,460.9772228646444,492.44289008980525,57.0,0
